names,f1,precision,recall,area_ratio,image_confidence,avg obj conf,avg obj size,stdev obj conf,stdev obj size,counts,num_0.1,num_0.2,num_0.3,num_0.4,num_0.5,num_0.6,num_0.7,num_0.8,num_0.9,label
"T-X=20.8, 503.9nm.png",0.775510204,0.678571429,0.904761905,0.040867238,0.907585719,0.85274353,0.001459544,0.292114949,0.003278057,28,3,1,0,0,0,1,1,1,21,A: under_over
100dpa Voids2 over 512.png,0.058823529,0.434782609,0.031545741,0.007199467,0.504079176,0.494457949,0.00031302,0.338221983,0.000171764,23,8,2,2,0,2,1,1,3,4,A: under_over
5-3 1um.png,0.1875,1,0.103448276,0.002487477,0.997398798,0.995592872,0.000829159,0.005322288,0.000582351,3,0,0,0,0,0,0,0,0,3,A: under_over
5-4 2um.png,0.142857143,0.333333333,0.090909091,0.002980847,0.914644311,0.852656543,0.000993616,0.207181059,0.000307665,3,0,0,0,0,1,0,0,0,2,A: under_over
CTEM 150kx c1 a0b0 _0006.png,0.117647059,0.571428571,0.06557377,0.005576011,0.758166396,0.689204133,0.000796573,0.32665446,0.000657458,7,1,1,0,0,0,0,2,0,3,A: under_over
CTEM 150kx c1 a0b0 _0014.png,0.226415094,0.5,0.146341463,0.007372909,0.783376301,0.739005332,0.000614409,0.34815253,0.000292627,12,2,1,0,0,1,0,0,1,7,A: under_over
CTEM 150kx c1 a0b0 _0024.png,0.292134831,0.764705882,0.180555556,0.013182678,0.877975556,0.792815115,0.000775452,0.27073235,0.000411264,17,1,1,0,1,0,2,2,0,10,A: under_over
CTEM 150kx c1 a0b0 _0034.png,0.357142857,0.789473684,0.230769231,0.018045741,0.812803271,0.71601856,0.000949776,0.352751984,0.000523473,19,3,1,1,2,0,1,0,0,11,A: under_over
CTEM 150kx c1 a0b0 _0044.png,0.722891566,0.967741935,0.576923077,0.065994389,0.97195042,0.966315872,0.002128851,0.133937376,0.00112316,31,0,1,0,0,0,1,0,0,29,A: under_over
CTEM 150kx c1 a0b0 _0062.png,0.607142857,1,0.435897436,0.022469426,0.979831756,0.954306338,0.001321731,0.167390593,0.000704774,17,0,1,0,0,0,0,0,0,16,A: under_over
CTEM BF 150 kx area2 a0b0_0021.png,0.52173913,0.666666667,0.428571429,0.009883709,0.916103247,0.846984673,0.00109819,0.268627155,0.000771699,9,1,0,0,0,0,0,1,1,6,A: under_over
HT9 33dpa 360C_0023.png,0.4,0.740740741,0.273972603,0.060783008,0.96642707,0.76248679,0.002251223,0.346161617,0.002475916,27,4,1,2,1,0,1,0,0,18,A: under_over
10 200K -1um.png,0.403846154,0.875,0.2625,0.024511831,0.952938144,0.93263004,0.001021326,0.223443551,0.000672213,24,1,1,0,0,0,0,0,0,22,A: under_under
10 59K.png,0.542857143,0.730769231,0.431818182,0.014945395,0.957066582,0.922470586,0.000287411,0.181759,0.000313615,52,1,0,1,1,2,0,2,3,42,A: under_under
100dpa Voids2 under 512.png,0.795918367,0.844765343,0.752411576,0.061058243,0.892015656,0.87732616,0.000220427,0.230748596,6.73514E-05,277,9,7,6,7,8,9,13,12,206,A: under_under
2_-1um 200K x362.35 y70.68 z20.42.png,0.868421053,0.942857143,0.804878049,0.089415289,0.970909543,0.932226574,0.002554723,0.207093803,0.00411173,35,1,0,2,0,0,0,0,1,31,A: under_under
4 59K.png,0.474576271,0.777777778,0.341463415,0.01268948,0.912328885,0.821255514,0.000704971,0.298475666,0.000562687,18,1,1,1,1,0,0,1,0,13,A: under_under
4-2 115K -1um.png,0.802919708,0.846153846,0.763888889,0.060547293,0.963060215,0.891788966,0.000931497,0.250997576,0.001393145,65,4,1,2,0,2,0,0,4,52,A: under_under
4-3 155K -1um.png,0.75862069,0.814814815,0.709677419,0.030904622,0.959332624,0.859942751,0.001144616,0.273701498,0.003049415,27,1,1,3,0,0,0,1,0,21,A: under_under
5-2 93K -1um.png,0.8,0.814814815,0.785714286,0.070579452,0.993348419,0.938052655,0.001307027,0.187671513,0.001537826,54,1,1,1,1,0,0,0,3,47,A: under_under
5-3 59K -1um.png,0.850241546,0.888888889,0.814814815,0.082764296,0.96648134,0.93339939,0.000836003,0.209685276,0.000616113,99,4,2,1,0,1,0,2,0,89,A: under_under
5_115K.png,0.853333333,0.864864865,0.842105263,0.08788354,0.922497012,0.895819684,0.002375231,0.264251752,0.001886979,37,3,1,0,1,0,0,0,0,32,A: under_under
5_78K.png,0.785714286,0.820895522,0.753424658,0.06585949,0.981482557,0.924784918,0.000982977,0.217615378,0.000858442,67,2,2,1,2,0,0,0,0,60,A: under_under
9_200K.png,0.545454545,0.888888889,0.393442623,0.035591216,0.989256515,0.967926751,0.001318193,0.14936066,0.002251816,27,0,1,0,0,0,0,0,0,26,A: under_under
9_93K.png,0.763636364,0.777777778,0.75,0.052669864,0.969513119,0.932861362,0.000975368,0.17551408,0.000709756,54,0,2,0,1,1,0,2,2,46,A: under_under
CTEM 150kx c1 a0b0 _0015.png,0.8,0.716981132,0.904761905,0.048736359,0.95043835,0.948996649,0.000919554,0.162675718,0.00066929,53,0,2,0,0,1,1,0,2,47,A: under_under
CTEM 150kx c1 a0b0 _0026.png,0.853333333,0.820512821,0.888888889,0.03529373,0.967445111,0.961745796,0.000452484,0.133538823,0.000302228,78,1,0,0,1,1,2,0,2,71,A: under_under
CTEM 150kx c1 a0b0 _0047.png,0.910569106,0.965517241,0.861538462,0.037970617,0.983768666,0.970735641,0.000654666,0.144768915,0.000546327,58,1,1,0,0,0,0,0,0,56,A: under_under
HT9 33dpa 360C_0031.png,0.578125,0.973684211,0.411111111,0.057245143,0.891473662,0.923921259,0.001506451,0.196587132,0.002656812,38,1,1,0,0,0,3,0,1,32,A: under_under
cavity1 x362.59 y71.13 z20.42.png,0.791208791,0.818181818,0.765957447,0.054749045,0.970101995,0.92702265,0.001244296,0.204615688,0.001358589,44,1,1,1,1,0,0,1,1,38,A: under_under
01.jpg,0.838095238,0.862745098,0.814814815,0.206369756,0.971952741,0.949531231,0.004046466,0.173362297,0.002613524,51,1,1,1,0,0,0,0,2,46,B_B
02.jpg,0.894308943,0.916666667,0.873015873,0.410160608,0.943306418,0.921006685,0.00683601,0.225109809,0.004663942,60,3,1,1,0,0,1,0,1,53,B_B
03.jpg,0.75862069,0.634615385,0.942857143,0.540802534,0.930571514,0.91801211,0.010400049,0.189709985,0.008479506,52,0,2,1,0,1,3,0,2,43,B_B
04.jpg,0.748201439,0.712328767,0.787878788,0.409957099,0.966898783,0.946147735,0.005615851,0.165080852,0.005557017,73,1,0,1,2,0,3,0,0,66,B_B
05.jpg,0.852941176,0.828571429,0.878787879,0.516174159,0.967969545,0.957303775,0.007373917,0.159247073,0.00779804,70,1,1,1,0,0,1,0,1,65,B_B
06.jpg,0.862385321,0.87037037,0.854545455,0.276448809,0.976956884,0.959651635,0.005119422,0.109883281,0.003850071,54,0,0,0,1,1,1,1,3,47,B_B
07.jpg,0.901960784,0.884615385,0.92,0.178665634,0.979420207,0.940613897,0.006871755,0.189322907,0.007429663,26,1,0,0,0,1,0,1,0,23,B_B
08.jpg,0.873239437,0.939393939,0.815789474,0.188677838,0.988715245,0.984017876,0.00571751,0.084687163,0.00484185,33,0,0,0,0,1,0,0,0,32,B_B
09.jpg,0.842975207,0.836065574,0.85,0.273296085,0.965618928,0.945207519,0.004480264,0.168302099,0.003799986,61,0,2,1,0,1,1,0,1,55,B_B
10.jpg,0.406779661,0.413793103,0.4,0.040142228,0.709262973,0.606752701,0.000692107,0.367703486,0.000370923,58,14,7,3,2,1,4,1,1,25,B_B
11.jpg,0.753164557,0.767741935,0.739130435,0.249485574,0.880521246,0.857428557,0.001609584,0.267670836,0.000429729,155,9,8,2,4,2,5,2,7,116,B_B
12.jpg,0.774193548,0.742268041,0.808988764,0.303581897,0.880176996,0.872784382,0.001564855,0.265038416,0.000449162,194,15,4,4,2,3,2,5,5,154,B_B
13.jpg,0.672222222,0.620512821,0.733333333,0.344125358,0.837472947,0.826870589,0.001764745,0.287957826,0.000502622,195,11,10,9,7,6,2,5,7,138,B_B
14.jpg,0.743494424,0.819672131,0.680272109,0.287798074,0.858974255,0.827201604,0.002359001,0.297532278,0.000790737,122,11,4,3,2,7,5,0,2,88,B_B
15.jpg,1,1,1,0.045906674,0.999284819,0.998155461,0.001765641,0.009146353,0.000905001,26,0,0,0,0,0,0,0,0,26,B_B
16.jpg,0.381818182,0.474576271,0.319391635,0.04730063,0.584898001,0.479523161,0.000267235,0.331001169,0.00013665,177,56,17,18,15,9,10,7,7,38,B_B
17.jpg,0.828897338,0.984198646,0.71592775,0.139438246,0.820613931,0.793757137,0.000314759,0.272244247,7.12109E-05,443,24,19,21,17,18,24,25,43,252,B_B
18.jpg,0.61641541,0.929292929,0.461152882,0.071688245,0.889973617,0.859689129,0.000362062,0.241084733,0.00011374,198,5,7,6,8,7,8,6,8,143,B_B
19.jpg,0.600649351,0.608552632,0.592948718,0.092992281,0.519729944,0.549080196,0.000305896,0.327135662,0.000100982,304,58,41,34,23,19,12,20,14,83,B_B
10 59K.png,0.142857143,0.236842105,0.102272727,0.168443825,0.869578611,0.813435151,0.004432732,0.311339106,0.005767555,38,4,3,0,0,1,0,2,1,27,B_A
100dpa Voids2 over 512.png,0.149584488,0.613636364,0.085173502,0.053874642,0.803554401,0.787726835,0.001224424,0.273375214,0.000796417,44,2,0,4,4,2,4,1,1,26,B_A
100dpa Voids2 under 512.png,0.49452954,0.773972603,0.363344051,0.082521043,0.844383857,0.80498255,0.000565213,0.294720036,0.000536654,146,8,8,7,7,6,7,2,4,97,B_A
2_-1um 200K x362.35 y70.68 z20.42.png,0.407407407,0.846153846,0.268292683,0.115368061,0.993480699,0.930956998,0.008874466,0.236241618,0.008792766,13,1,0,0,0,0,0,0,0,12,B_A
4 59K.png,0.369230769,0.5,0.292682927,0.051939086,0.851914841,0.787344837,0.002164129,0.325588184,0.002542301,24,3,2,0,0,0,1,1,2,15,B_A
4-2 115K -1um.png,0.697674419,0.789473684,0.625,0.060545773,0.949403615,0.806156851,0.001062207,0.30724451,0.00171062,57,7,1,1,1,2,4,1,1,39,B_A
4-3 155K -1um.png,0.538461538,0.446808511,0.677419355,0.031888714,0.880771793,0.620789247,0.000678483,0.332476176,0.002359199,47,11,2,2,3,4,1,4,6,14,B_A
5-2 93K -1um.png,0.635294118,0.931034483,0.482142857,0.076240284,0.970231998,0.965724952,0.002628975,0.131632471,0.001859531,29,0,0,1,0,0,0,1,0,27,B_A
5-3 1um.png,,0,0,0.001064716,0.208696789,0.224887699,6.26303E-05,0.102301604,2.5649E-05,17,8,4,4,1,0,0,0,0,0,B_A
5-3 59K -1um.png,0.654320988,0.815384615,0.546391753,0.115828052,0.976362481,0.962297312,0.00178197,0.111310384,0.001035622,65,0,0,0,2,0,1,3,1,58,B_A
5-4 2um.png,,0,0,0.003934745,0.302072119,0.382797121,6.90306E-05,0.236452219,5.34755E-05,57,19,7,8,6,5,4,5,1,2,B_A
5_115K.png,0.492753623,0.548387097,0.447368421,0.136980206,0.915468096,0.906987196,0.004418716,0.242771094,0.002242384,31,1,1,1,0,1,0,0,0,27,B_A
5_78K.png,0.288,0.346153846,0.246575342,0.174012925,0.887989226,0.886000741,0.003346402,0.245092534,0.001712715,52,2,2,1,0,2,1,0,2,42,B_A
9_200K.png,0.150537634,0.21875,0.114754098,0.028198532,0.938111504,0.573840089,0.000881204,0.386927827,0.002511491,32,11,4,0,1,0,0,1,2,13,B_A
9_93K.png,0.5,0.75,0.375,0.103842245,0.936246593,0.921515075,0.003708652,0.184947273,0.00627421,28,1,0,0,0,1,1,0,3,22,B_A
CTEM 150kx c1 a0b0 _0006.png,0.086021505,0.125,0.06557377,0.027123937,0.897069512,0.695308374,0.000847623,0.279241078,0.002660176,32,1,5,2,1,2,1,4,5,11,B_A
CTEM 150kx c1 a0b0 _0014.png,0.06779661,0.111111111,0.048780488,0.031629985,0.519070179,0.641324818,0.001757221,0.302116953,0.001915184,18,1,3,1,1,2,2,1,1,6,B_A
CTEM 150kx c1 a0b0 _0015.png,0.545454545,0.6,0.5,0.106097621,0.737829529,0.860970306,0.003031361,0.259971497,0.004260951,35,1,1,2,1,1,2,0,0,27,B_A
CTEM 150kx c1 a0b0 _0024.png,0.255319149,0.545454545,0.166666667,0.027671512,0.911350121,0.717309906,0.001257796,0.317608421,0.001156725,22,1,3,2,1,0,2,1,1,11,B_A
CTEM 150kx c1 a0b0 _0026.png,0.563535912,0.467889908,0.708333333,0.150304777,0.714053985,0.681765104,0.001378943,0.352654532,0.002833889,109,17,14,4,4,5,6,2,1,56,B_A
CTEM 150kx c1 a0b0 _0034.png,0.325581395,0.666666667,0.215384615,0.069618653,0.79360788,0.893954208,0.003315174,0.248429365,0.003444902,21,2,0,0,0,0,1,0,0,18,B_A
CTEM 150kx c1 a0b0 _0044.png,0.597402597,0.92,0.442307692,0.074858708,0.915602038,0.860120367,0.002994348,0.288609097,0.001284795,25,2,1,1,0,1,0,0,0,20,B_A
CTEM 150kx c1 a0b0 _0047.png,0.793103448,0.901960784,0.707692308,0.042068696,0.96661312,0.928411876,0.000824876,0.170618669,0.000710765,51,0,1,0,2,1,1,3,1,42,B_A
CTEM 150kx c1 a0b0 _0062.png,0.542372881,0.8,0.41025641,0.056876929,0.942490881,0.945100216,0.002843846,0.188142691,0.003842332,20,1,0,0,0,0,0,1,0,18,B_A
CTEM BF 150 kx area2 a0b0_0021.png,0.434782609,0.555555556,0.357142857,0.040846907,0.992173238,0.997190595,0.004538545,0.006049484,0.004349323,9,0,0,0,0,0,0,0,0,9,B_A
HT9 33dpa 360C_0023.png,0.490066225,0.474358974,0.506849315,0.119420704,0.946210875,0.868288733,0.001531035,0.245693916,0.002605929,78,3,1,4,1,2,6,1,2,58,B_A
HT9 33dpa 360C_0031.png,0.535519126,0.52688172,0.544444444,0.126217237,0.922355365,0.857518371,0.001357175,0.265806774,0.002084851,93,6,1,4,1,4,3,1,3,70,B_A
cavity1 x362.59 y71.13 z20.42.png,0.698795181,0.805555556,0.617021277,0.071482814,0.950576262,0.876708658,0.001985634,0.269614225,0.001762522,36,3,1,0,1,0,1,0,1,29,B_A
00000.png,0.837209302,0.75,0.947368421,0.201176195,0.991964121,0.957289307,0.008382341,0.170389639,0.004655609,24,1,0,0,0,0,0,0,1,22,A&B_C
00001.png,0.857142857,0.75,1,0.209799086,0.980253305,0.930622144,0.006556221,0.198740574,0.002699138,32,1,0,0,1,1,1,0,0,28,A&B_C
00002.png,0.791666667,0.655172414,1,0.166842378,0.996699177,0.904500311,0.005753185,0.236631151,0.003768402,29,2,0,0,0,1,1,1,0,24,A&B_C
00003.png,0.875,0.777777778,1,0.279031139,0.996831563,0.971382865,0.007750865,0.147646175,0.004067631,36,1,0,0,0,0,0,0,1,34,A&B_C
00004.png,0.782608696,0.642857143,1,0.196535788,0.978633924,0.898031374,0.007019135,0.24529731,0.004349404,28,1,1,1,1,0,0,0,0,24,A&B_C
00005.png,0.869565217,0.769230769,1,0.172873957,0.999210791,0.98561187,0.006648998,0.057976788,0.00379842,26,0,0,0,0,0,1,0,0,25,A&B_C
00006.png,0.780487805,0.64,1,0.188391318,0.975221128,0.923978836,0.007535653,0.217738476,0.00492491,25,1,1,0,0,0,0,1,0,22,A&B_C
00007.png,0.872727273,0.774193548,1,0.218772122,0.949907443,0.931943462,0.007057165,0.210344618,0.002379021,31,1,1,0,1,0,0,0,0,28,A&B_C
00008.png,0.936708861,0.880952381,1,0.325953182,0.975800161,0.968355116,0.00776079,0.14538723,0.003837915,42,1,0,0,0,1,0,0,0,40,A&B_C
00009.png,0.923076923,0.882352941,0.967741935,0.235651495,0.987677615,0.974367167,0.006930926,0.117964365,0.004010873,34,0,0,1,0,0,0,0,1,32,A&B_C
00010.png,0.903225806,0.823529412,1,0.286943381,0.965961696,0.947645546,0.008439511,0.179178598,0.004312971,34,1,0,1,0,0,0,1,0,31,A&B_C
00011.png,0.928571429,0.866666667,1,0.243100526,0.992767621,0.92542347,0.008103351,0.201810485,0.004648818,30,1,0,1,0,1,1,0,0,26,A&B_C
00012.png,0.949152542,0.933333333,0.965517241,0.219920725,0.999862249,0.996842657,0.007330691,0.01689044,0.003352581,30,0,0,0,0,0,0,0,0,30,A&B_C
00013.png,0.881355932,0.787878788,1,0.265417086,0.97394493,0.961750507,0.008042942,0.123380998,0.004488241,33,0,0,0,1,1,0,0,1,30,A&B_C
00014.png,0.933333333,0.933333333,0.933333333,0.261985366,0.953495953,0.937479532,0.008732846,0.193159795,0.003671686,30,1,0,0,1,1,0,0,0,27,A&B_C
00015.png,0.918032787,0.903225806,0.933333333,0.225250134,0.998161015,0.956623317,0.007266133,0.151690536,0.003846701,31,0,1,0,1,0,0,0,1,28,A&B_C
00016.png,0.791208791,0.666666667,0.972972973,0.020345874,0.969122456,0.969981047,0.000376775,0.081477836,0.000127237,54,0,0,0,0,0,1,3,2,48,A&B_C
00017.png,0.87037037,0.770491803,1,0.063615498,0.982534349,0.956757277,0.001042877,0.147780268,0.000592535,61,1,0,1,0,1,0,1,2,55,A&B_C
00018.png,0.888888889,0.8,1,0.103733084,0.97526597,0.921066965,0.001595894,0.215992512,0.001111041,65,3,1,1,0,0,2,1,1,56,A&B_C
00019.png,0.787878788,0.65,1,0.013829779,0.945216657,0.933489054,0.000345744,0.15554697,0.00010999,40,0,0,1,1,1,1,1,2,33,A&B_C
00020.png,0.828828829,0.707692308,1,0.054424451,0.964771699,0.957900801,0.000837299,0.145446401,0.000534125,65,0,1,1,1,0,0,1,2,59,A&B_C
00021.png,0.848484848,0.75,0.976744186,0.114812489,0.964721361,0.913994292,0.002050223,0.231837529,0.001505491,56,1,3,1,0,2,0,0,0,49,A&B_C
00022.png,0.743589744,0.617021277,0.935483871,0.016508208,0.858068053,0.842299501,0.000351238,0.264323005,0.00012964,47,1,1,4,4,0,1,1,1,34,A&B_C
00023.png,0.658823529,0.56,0.8,0.031090472,0.940171649,0.877682438,0.000621809,0.238354466,0.000459651,50,2,0,3,0,2,2,1,3,37,A&B_C
00024.png,0.848484848,0.777777778,0.933333333,0.090565349,0.985507196,0.923004418,0.001677136,0.208590757,0.001314041,54,1,3,0,0,0,3,0,0,47,A&B_C
00025.png,0.557377049,0.386363636,1,0.013739915,0.755855359,0.706388124,0.000312271,0.350419742,0.00019569,44,8,2,2,3,2,1,1,1,24,A&B_C
00026.png,0.742857143,0.629032258,0.906976744,0.04258906,0.852531991,0.818433207,0.00068692,0.321319439,0.000530029,62,8,1,3,0,2,0,0,4,44,A&B_C
00027.png,0.936170213,0.942857143,0.929577465,0.091762402,0.978631902,0.96231002,0.001310891,0.156360088,0.000615931,70,1,0,2,0,1,0,0,0,66,A&B_C
00028.png,0.5,0.4,0.666666667,0.022148625,0.996355952,0.990464699,0.004429725,0.013744483,0.005014915,5,0,0,0,0,0,0,0,0,5,A&B_C
00029.png,0.588235294,0.5,0.714285714,0.060485712,0.98711399,0.890964261,0.006048571,0.201890615,0.005495972,10,0,0,1,0,0,1,0,1,7,A&B_C
00030.png,0.818181818,0.692307692,1,0.065489395,0.986550254,0.897828776,0.005037646,0.23905527,0.003213504,13,0,1,1,0,0,0,0,0,11,A&B_C
00031.png,0.571428571,0.444444444,0.8,0.050960371,0.942760316,0.895975106,0.005662263,0.197456847,0.004253776,9,0,0,1,0,0,0,0,2,6,A&B_C
00032.png,0.8,0.714285714,0.909090909,0.094633838,0.974622562,0.872317101,0.00675956,0.245102857,0.006030447,14,0,0,2,0,1,0,0,0,11,A&B_C
00033.png,0.733333333,0.785714286,0.6875,0.124957544,0.956341043,0.904962885,0.008925539,0.199872899,0.005592023,14,0,1,0,0,0,1,0,1,11,A&B_C
00034.png,0.5,0.375,0.75,0.010837808,0.907137339,0.67553699,0.001354726,0.361567336,0.00180551,8,1,2,0,0,0,0,0,1,4,A&B_C
00035.png,0.6875,0.647058824,0.733333333,0.079730933,0.938812993,0.886813079,0.004690055,0.245822358,0.00379356,17,1,1,0,0,0,0,0,2,13,A&B_C
00036.png,0.476190476,0.384615385,0.625,0.049535414,0.930972264,0.714182887,0.003810416,0.297082447,0.004016899,13,0,1,2,2,0,1,0,0,7,A&B_C
00037.png,0.375,0.230769231,1,0.020637083,0.936656723,0.773258656,0.001587468,0.308156763,0.00209068,13,1,1,1,0,0,1,0,1,8,A&B_C
00038.png,0.733333333,0.578947368,1,0.060386961,0.988503181,0.800971201,0.003178261,0.323439169,0.00287194,19,1,3,0,0,0,1,1,0,13,A&B_C
00039.png,0.915254237,0.870967742,0.964285714,0.219771821,0.963907144,0.916777043,0.007089414,0.250363023,0.004230593,31,2,1,0,0,0,0,0,0,28,A&B_C
00040.png,0.892857143,0.833333333,0.961538462,0.213060672,0.990005604,0.915041321,0.007102022,0.236236444,0.004036694,30,1,2,0,0,0,0,0,1,26,A&B_C
00041.png,0.75,0.642857143,0.9,0.09545299,0.993845588,0.874095976,0.003409035,0.250074656,0.003046701,28,2,0,1,1,0,0,2,2,20,A&B_C
00042.png,0.769230769,0.625,1,0.149644023,0.928653846,0.877879858,0.006235168,0.266950958,0.00497906,24,2,0,0,1,0,1,0,1,19,A&B_C
00043.png,0.742857143,0.65,0.866666667,0.070132978,0.955110404,0.787438392,0.003506649,0.321847755,0.002949916,20,2,1,1,1,1,0,0,0,14,A&B_C
00044.png,0.857142857,0.857142857,0.857142857,0.189212675,0.953586167,0.958083234,0.009010127,0.154049501,0.004099857,21,0,1,0,0,0,0,0,1,19,A&B_C
00045.png,0.454545455,0.294117647,1,0.036555783,0.954591634,0.704064424,0.00215034,0.340493824,0.002765451,17,2,3,0,0,0,1,1,2,8,A&B_C
00046.png,0.689655172,0.625,0.769230769,0.162857365,0.956361279,0.881094441,0.010178585,0.232216603,0.007523694,16,1,0,0,1,0,1,0,0,13,A&B_C
00047.png,0.844444444,0.730769231,1,0.104270137,0.939775838,0.879266855,0.00401039,0.242774365,0.002503382,26,0,2,0,2,1,0,0,0,21,A&B_C
00048.png,0.740740741,0.588235294,1,0.167755168,0.977319393,0.898956004,0.009867951,0.227772525,0.006817282,17,1,0,0,0,0,2,0,0,14,A&B_C
00049.png,0.810810811,0.681818182,1,0.096897208,0.963324099,0.817326077,0.004404419,0.311896583,0.003566239,22,2,1,1,1,0,1,0,0,16,A&B_C
00050.png,0.628571429,0.458333333,1,0.148653097,0.968884323,0.895103795,0.006193879,0.208472406,0.004973945,24,0,1,1,1,0,1,0,2,18,A&B_C
00051.png,0.133333333,0.071428571,1,0.005954451,0.916592413,0.733339052,0.000425318,0.293241303,0.000642936,14,1,1,1,0,0,3,1,0,7,A&B_C
00052.png,0.820512821,0.727272727,0.941176471,0.117482769,0.983598033,0.87788788,0.005340126,0.264987254,0.004516046,22,1,2,0,0,0,0,0,2,17,A&B_C
00053.png,0.714285714,0.576923077,0.9375,0.162802196,0.947095702,0.889929355,0.006261623,0.217648522,0.005110136,26,1,0,1,0,2,0,0,3,19,A&B_C
00054.png,0.48,0.333333333,0.857142857,0.02415584,0.946092984,0.569465133,0.001341991,0.393992477,0.001778278,18,5,2,2,0,0,0,1,1,7,A&B_C
00055.png,0.813559322,0.727272727,0.923076923,0.208717534,0.967498124,0.92482045,0.006324774,0.182002339,0.004150425,33,0,0,3,0,0,0,1,2,27,A&B_C
00056.png,0.260869565,0.157894737,0.75,0.024192792,0.860478121,0.686094196,0.001273305,0.346780246,0.001943628,19,3,2,1,0,1,1,1,0,10,A&B_C
00057.png,0.7,0.583333333,0.875,0.080499219,0.938842155,0.743793653,0.006708268,0.360764755,0.005276599,12,2,0,1,1,0,0,0,0,8,A&B_C
00058.png,0.5,0.333333333,1,0.037454153,0.986265953,0.735331976,0.003121179,0.342614328,0.004535416,12,2,1,0,0,1,0,0,1,7,A&B_C
00059.png,0.222222222,0.125,1,0.022580164,0.882064414,0.601238219,0.00141126,0.334670977,0.00283522,16,3,2,1,0,1,2,1,0,6,A&B_C
00060.png,0.615384615,0.444444444,1,0.076243163,0.977204064,0.753804987,0.004235731,0.31702514,0.004258652,18,2,1,0,2,2,0,0,0,11,A&B_C
00061.png,0.580645161,0.5625,0.6,0.1121399,0.979200111,0.901212277,0.007008744,0.210965542,0.006324169,16,1,0,0,0,0,1,0,2,12,A&B_C
00062.png,0.25,0.166666667,0.5,0.100859383,0.715469257,0.503421423,0.016809897,0.283826769,0.035755592,6,1,1,0,2,0,0,1,0,1,A&B_C
00063.png,0.714285714,0.555555556,1,0.234703045,0.982106459,0.686323689,0.026078116,0.349591838,0.029318121,9,2,0,0,1,1,0,0,0,5,A&B_C
00064.png,0.5,0.5,0.5,0.109233795,0.992818698,0.775733441,0.027308449,0.355600337,0.037433475,4,1,0,0,0,0,0,0,0,3,A&B_C
00065.png,,0,0,0.005979299,0.350278072,0.34843587,0.00099655,0.265312822,0.00052937,6,2,1,2,0,0,0,0,0,1,A&B_C
00066.png,0.666666667,0.5,1,0.048852348,0.999992932,0.999987006,0.024426174,1.15633E-05,0.012517909,2,0,0,0,0,0,0,0,0,2,A&B_C
00067.png,0.615384615,0.444444444,1,0.246856806,0.957518722,0.797534398,0.027428534,0.264786339,0.031107703,9,1,0,0,0,1,0,1,1,5,A&B_C
00068.png,0.571428571,0.4,1,0.101555869,0.987162438,0.62478649,0.020311174,0.332944213,0.027234419,5,1,0,0,1,1,0,0,0,2,A&B_C
00069.png,0.5,0.333333333,1,0.196824543,0.96619692,0.658209212,0.03280409,0.338914563,0.045117749,6,1,1,0,0,0,0,1,1,2,A&B_C
00070.png,0.2,0.125,0.5,0.077934187,0.820733539,0.637029193,0.009741773,0.260247061,0.023320154,8,0,1,1,2,0,0,0,2,2,A&B_C
00071.png,0.4,0.25,1,0.178761993,0.755980713,0.806725034,0.022345249,0.275161712,0.029811119,8,1,0,0,0,1,0,0,2,4,A&B_C
00072.png,0.4,0.25,1,0.109723156,0.410236329,0.414039383,0.027430789,0.352796288,0.046534492,4,2,0,0,1,0,0,0,0,1,A&B_C
00073.png,0.222222222,0.125,1,0.141104397,0.966487412,0.676350076,0.01763805,0.35523831,0.043233624,8,2,0,0,1,0,0,0,2,3,A&B_C
00074.png,0.8,1,0.666666667,0.148936343,0.998423187,0.995929003,0.074468172,0.00399518,0.046490356,2,0,0,0,0,0,0,0,0,2,A&B_C
00075.png,0.4,0.333333333,0.5,0.06970007,0.996132292,0.84174933,0.023233357,0.216632554,0.032247885,3,0,0,0,0,1,0,0,0,2,A&B_C
00076.png,0.4,0.25,1,0.04175652,0.941364316,0.699173138,0.00347971,0.332285457,0.005970669,12,2,1,0,0,1,1,1,0,6,A&B_C
00077.png,0.352941176,0.230769231,0.75,0.103040614,0.963890949,0.720132111,0.007926201,0.332551869,0.013813566,13,1,1,1,1,1,0,0,1,7,A&B_C
00078.png,0.333333333,0.2,1,0.066208744,0.921722351,0.409395739,0.013241749,0.315365644,0.023140486,5,2,0,1,1,0,0,0,0,1,A&B_C
00079.png,1,1,1,0.095357571,0.999999881,0.999999881,0.047678786,0,0.022167431,2,0,0,0,0,0,0,0,0,2,A&B_C
00080.png,0.727272727,0.571428571,1,0.120601443,0.994045637,0.920991966,0.017228778,0.16711086,0.016406036,7,0,0,0,0,1,0,0,0,6,A&B_C
00081.png,0.181818182,0.1,1,0.031582707,0.525207678,0.540523414,0.003158271,0.32361535,0.003141349,10,2,1,1,1,1,0,1,1,2,A&B_C
00082.png,0.666666667,0.5,1,0.091611201,0.979116759,0.683014773,0.0229028,0.353361858,0.021787472,4,1,0,0,0,1,0,0,0,2,A&B_C
00083.png,0.666666667,0.5,1,0.211371707,0.952013036,0.766004264,0.026421463,0.316355316,0.025601667,8,1,0,0,2,0,0,0,0,5,A&B_C
